segment,x,y,index
chamber_wall,-57.951926243827856,65.89300095301913,0
chamber_wall,-60.84943203934475,65.89300095301913,1
chamber_wall,-63.74693783486163,65.89300095301913,2
chamber_wall,-66.64444363037853,65.89300095301913,3
chamber_wall,-69.54194942589541,65.89300095301913,4
chamber_wall,-72.4394552214123,65.89300095301913,5
chamber_wall,-75.3369610169292,65.89300095301913,6
chamber_wall,-78.23446681244609,65.89300095301913,7
chamber_wall,-81.13197260796298,65.89300095301913,8
chamber_wall,-84.02947840347986,65.89300095301913,9
chamber_wall,-86.92698419899676,65.89300095301913,10
chamber_wall,-89.82448999451364,65.89300095301913,11
chamber_wall,-92.72199579003053,65.89300095301913,12
chamber_wall,-95.61950158554743,65.89300095301913,13
chamber_wall,-98.51700738106432,65.89300095301913,14
chamber_wall,-101.41451317658121,65.89300095301913,15
chamber_wall,-104.31201897209809,65.89300095301913,16
chamber_wall,-107.209524767615,65.89300095301913,17
chamber_wall,-110.10703056313187,65.89300095301913,18
chamber_wall,-113.00453635864876,65.89300095301913,19
chamber_wall,-115.90204215416566,65.89300095301913,20
chamber_wall,-118.79954794968253,65.89300095301913,21
chamber_wall,-121.69705374519944,65.89300095301913,22
chamber_wall,-124.59455954071632,65.89300095301913,23
chamber_wall,-127.49206533623321,65.89300095301913,24
chamber_wall,-130.3895711317501,65.89300095301913,25
chamber_wall,-133.28707692726698,65.89300095301913,26
chamber_wall,-136.1845827227839,65.89300095301913,27
chamber_wall,-139.0820885183008,65.89300095301913,28
chamber_wall,-141.97959431381764,65.89300095301913,29
chamber_wall,-144.87710010933455,65.89300095301913,30
chamber_wall,-147.77460590485146,65.89300095301913,31
chamber_wall,-150.67211170036833,65.89300095301913,32
chamber_wall,-153.5696174958852,65.89300095301913,33
chamber_wall,-156.46712329140212,65.89300095301913,34
chamber_wall,-159.36462908691902,65.89300095301913,35
chamber_wall,-162.26213488243587,65.89300095301913,36
chamber_wall,-165.15964067795278,65.89300095301913,37
chamber_wall,-168.0571464734697,65.89300095301913,38
chamber_wall,-170.95465226898656,65.89300095301913,39
chamber_wall,-173.85215806450344,65.89300095301913,40
chamber_wall,-176.74966386002035,65.89300095301913,41
chamber_wall,-179.64716965553723,65.89300095301913,42
chamber_wall,-182.5446754510541,65.89300095301913,43
chamber_wall,-185.442181246571,65.89300095301913,44
chamber_wall,-188.33968704208792,65.89300095301913,45
chamber_wall,-191.23719283760477,65.89300095301913,46
chamber_wall,-194.13469863312167,65.89300095301913,47
chamber_wall,-197.03220442863858,65.89300095301913,48
chamber_wall,-199.92971022415549,65.89300095301913,49
chamber_wall,-202.82721601967233,65.89300095301913,50
chamber_wall,-205.72472181518924,65.89300095301913,51
chamber_wall,-208.62222761070615,65.89300095301913,52
chamber_wall,-211.519733406223,65.89300095301913,53
chamber_wall,-214.4172392017399,65.89300095301913,54
chamber_wall,-217.3147449972568,65.89300095301913,55
chamber_wall,-220.21225079277372,65.89300095301913,56
chamber_wall,-223.10975658829057,65.89300095301913,57
chamber_wall,-226.00726238380747,65.89300095301913,58
chamber_wall,-228.90476817932438,65.89300095301913,59
chamber_wall,-231.80227397484123,65.89300095301913,60
chamber_wall,-234.69977977035813,65.89300095301913,61
chamber_wall,-237.59728556587504,65.89300095301913,62
chamber_wall,-240.49479136139195,65.89300095301913,63
chamber_wall,-243.3922971569088,65.89300095301913,64
chamber_wall,-246.2898029524257,65.89300095301913,65
chamber_wall,-249.1873087479426,65.89300095301913,66
chamber_wall,-252.08481454345946,65.89300095301913,67
chamber_wall,-254.98232033897636,65.89300095301913,68
chamber_wall,-257.87982613449327,65.89300095301913,69
chamber_wall,-260.7773319300102,65.89300095301913,70
chamber_wall,-263.674837725527,65.89300095301913,71
chamber_wall,-266.57234352104393,65.89300095301913,72
chamber_wall,-269.46984931656084,65.89300095301913,73
chamber_wall,-272.3673551120777,65.89300095301913,74
chamber_wall,-275.2648609075946,65.89300095301913,75
chamber_wall,-278.1623667031115,65.89300095301913,76
chamber_wall,-281.05987249862835,65.89300095301913,77
chamber_wall,-283.95737829414526,65.89300095301913,78
chamber_wall,-286.85488408966216,65.89300095301913,79
chamber_wall,-289.75238988517907,65.89300095301913,80
chamber_wall,-292.6498956806959,65.89300095301913,81
chamber_wall,-295.5474014762128,65.89300095301913,82
chamber_wall,-298.44490727172973,65.89300095301913,83
chamber_wall,-301.3424130672466,65.89300095301913,84
chamber_wall,-304.2399188627635,65.89300095301913,85
chamber_wall,-307.1374246582804,65.89300095301913,86
chamber_wall,-310.0349304537973,65.89300095301913,87
chamber_wall,-312.93243624931415,65.89300095301913,88
chamber_wall,-315.82994204483106,65.89300095301913,89
chamber_wall,-318.72744784034796,65.89300095301913,90
chamber_wall,-321.62495363586487,65.89300095301913,91
chamber_wall,-324.5224594313817,65.89300095301913,92
chamber_wall,-327.4199652268986,65.89300095301913,93
chamber_wall,-330.31747102241553,65.89300095301913,94
chamber_wall,-333.21497681793244,65.89300095301913,95
chamber_wall,-336.1124826134493,65.89300095301913,96
chamber_wall,-339.0099884089662,65.89300095301913,97
chamber_wall,-341.9074942044831,65.89300095301913,98
chamber_wall,-344.80499999999995,65.89300095301913,99
convergent_arc,-48.052584598744545,61.79255938506084,0
convergent_arc,-48.131429886546655,61.87078163647992,1
convergent_arc,-48.21089324843382,61.94837592843017,2
convergent_arc,-48.29096968320824,62.0253373773477,3
convergent_arc,-48.37165415108707,62.10166113949802,4
convergent_arc,-48.452941574019576,62.177342411280804,5
convergent_arc,-48.534826836006765,62.25237642953225,6
convergent_arc,-48.61730478342335,62.326758471824846,7
convergent_arc,-48.70037022534209,62.40048385676458,8
convergent_arc,-48.78401793386055,62.47354794428561,9
convergent_arc,-48.86824264443006,62.545946135942245,10
convergent_arc,-48.9530390561871,62.61767387519839,11
convergent_arc,-49.03840183228691,62.68872664771435,12
convergent_arc,-49.124325600239345,62.759099981630854,13
convergent_arc,-49.21080495224706,62.82878944785061,14
convergent_arc,-49.29783444554581,62.897790660317,15
convergent_arc,-49.385408602747034,62.96609927629012,16
convergent_arc,-49.47352191218257,63.03371099662016,17
convergent_arc,-49.56216882825156,63.10062156601788,18
convergent_arc,-49.65134377176943,63.166826773322526,19
convergent_arc,-49.74104113031912,63.23232245176682,20
convergent_arc,-49.8312552586042,63.297104479239195,21
convergent_arc,-49.92198047880426,63.36116877854326,22
convergent_arc,-50.01321108093218,63.42451131765439,23
convergent_arc,-50.104941323193586,63.48712810997348,24
