segment,x,y,index
convergent_arc,-0.048878346910493226,0.06250242087401855,10
convergent_arc,-0.04896443093756005,0.06257523778359793,11
convergent_arc,-0.0490510899290906,0.06264736947721206,12
convergent_arc,-0.04913831843101464,0.06271881141509746,13
convergent_arc,-0.04922611095341858,0.06278955910090192,14
convergent_arc,-0.049314461970890955,0.06285960808196753,15
convergent_arc,-0.04940336592287024,0.06292895394961079,16
convergent_arc,-0.04949281721399479,0.06299759233940022,17
convergent_arc,-0.049582810214454966,0.06306551893143095,18
convergent_arc,-0.0496733392603475,0.06313272945059663,19
convergent_arc,-0.049764398654031955,0.06319921966685851,20
convergent_arc,-0.049855982664489304,0.06326498539551169,21
convergent_arc,-0.04994808552768264,0.06333002249744837,22
convergent_arc,-0.05004070144691993,0.06339432687941854,23
convergent_arc,-0.050133824593218884,0.0634578944942874,24
convergent_arc,-0.05022744910567375,0.06352072134129028,25
convergent_arc,-0.050321569091824225,0.06358280346628424,26
convergent_arc,-0.05041617862802633,0.06364413696199708,27
convergent_arc,-0.050511271759825165,0.06370471796827316,28
convergent_arc,-0.05060684250232972,0.06376454267231642,29
convergent_arc,-0.050702884840589504,0.06382360730893026,30
convergent_arc,-0.050799392729973164,0.06388190816075462,31
convergent_arc,-0.05089636009654886,0.06393944155849982,32
convergent_arc,-0.05099378083746658,0.0639962038811776,33
convergent_arc,-0.0510916488213422,0.06405219155632896,34
convergent_arc,-0.05118995788864343,0.06410740106024898,35
convergent_arc,-0.05128870185207742,0.06416182891820868,36
convergent_arc,-0.05138787449698021,0.0642154717046736,37
convergent_arc,-0.05148746958170782,0.06426832604351945,38
convergent_arc,-0.05158748083802915,0.06432038860824461,39
convergent_arc,-0.05168790197152042,0.06437165612217947,40
convergent_arc,-0.051788726661961354,0.06442212535869266,41
convergent_arc,-0.051889948563732954,0.06447179314139406,42
convergent_arc,-0.05199156130621686,0.06452065634433485,43
convergent_arc,-0.05209355849419633,0.06456871189220412,44
convergent_arc,-0.05219593370825869,0.06461595676052248,45
convergent_arc,-0.052298680505199396,0.06466238797583243,46
convergent_arc,-0.05240179241842754,0.06470800261588543,47
convergent_arc,-0.05250526295837283,0.06475279780982589,48
